GS_A_ID	GS_B_ID	ALL	GS_A_SIZE	GS_B_SIZE	OLAP	SIMILARITY	NLOGPMF	CDF	NLOGCDF
GEX015259	GEX026108	62088	7	10	7	0.7599999999999999	63.94116474257317	1.0	0.0011275773231005
GEX028736	GEX111244	62088	7	7	7	1.0	68.72865648532752	1.0	0.0007892850542481
GEX031407	GEX056014	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX031407	GEX070403	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX031407	GEX110926	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX031407	GEX119631	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX031407	GEX039983	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX031407	GEX118398	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX031407	GEX106689	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX031407	GEX122211	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX031407	GEX118554	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX031946	GEX039983	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX031946	GEX122211	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX031946	GEX118554	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX031946	GEX056014	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX031946	GEX070403	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX031946	GEX110926	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX031946	GEX119631	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX031946	GEX118398	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX031946	GEX106689	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX046260	GEX056014	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX046260	GEX070403	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX046260	GEX071222	62088	7	7	7	1.0	68.72865648532752	1.0	0.0007892850542481
GEX046260	GEX079080	62088	7	7	7	1.0	68.72865648532752	1.0	0.0007892850542481
GEX046260	GEX066646	62088	7	8	7	0.9	66.64921494363807	1.0	0.0009020473274076
GEX046260	GEX107095	62088	7	14	7	0.6	60.587758024805225	1.0	0.0015786591145082
GEX046260	GEX054287	62088	7	7	7	1.0	68.72865648532752	1.0	0.0007892850542481
GEX046260	GEX110926	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX046260	GEX112623	62088	7	12	7	0.6666666666666667	62.054095093510114	1.0	0.0013531145853205
GEX046260	GEX114416	62088	7	10	7	0.7599999999999999	63.94116474257317	1.0	0.0011275773231005
GEX046260	GEX066938	62088	7	12	7	0.6666666666666667	62.054095093510114	1.0	0.0013531145853205
GEX046260	GEX065394	62088	7	6	6	0.8857142857142857	57.69244511433713	1.0	0.000676524597777
GEX046260	GEX112685	62088	7	11	7	0.7090909090909091	62.929563830955885	1.0	0.0012403450458882
GEX046260	GEX119631	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX046260	GEX096449	62088	7	8	7	0.9	66.64921494363807	1.0	0.0009020473274076
GEX046260	GEX099362	62088	7	9	7	0.8222222222222222	65.14513754693326	1.0	0.001014811416937
GEX046260	GEX092300	62088	7	6	6	0.8857142857142857	57.69244511433713	1.0	0.000676524597777
GEX046260	GEX122808	62088	7	13	7	0.6307692307692307	61.28090520540718	1.0	0.0014658859411469
GEX046260	GEX083684	62088	7	13	7	0.6307692307692307	61.28090520540718	1.0	0.0014658859411469
GEX046260	GEX122138	62088	7	10	7	0.7599999999999999	63.94116474257317	1.0	0.0011275773231005
GEX046260	GEX120762	62088	7	14	7	0.6	60.587758024805225	1.0	0.0015786591145082
GEX046260	GEX067114	62088	7	8	7	0.9	66.64921494363807	1.0	0.0009020473274076
GEX046260	GEX093626	62088	7	10	7	0.7599999999999999	63.94116474257317	1.0	0.0011275773231005
GEX046260	GEX055308	62088	7	7	7	1.0	68.72865648532752	1.0	0.0007892850542481
GEX046260	GEX078223	62088	7	6	6	0.8857142857142857	57.69244511433713	1.0	0.000676524597777
GEX046260	GEX086477	62088	7	9	7	0.8222222222222222	65.14513754693326	1.0	0.001014811416937
GEX046260	GEX066701	62088	7	11	7	0.7090909090909091	62.929563830955885	1.0	0.0012403450458882
GEX046260	GEX098502	62088	7	11	7	0.7090909090909091	62.929563830955885	1.0	0.0012403450458882
GEX046260	GEX091747	62088	7	12	7	0.6666666666666667	62.054095093510114	1.0	0.0013531145853205
GEX046260	GEX083907	62088	7	6	6	0.8857142857142857	57.69244511433713	1.0	0.000676524597777
GEX046260	GEX101743	62088	7	12	7	0.6666666666666667	62.054095093510114	1.0	0.0013531145853205
GEX046260	GEX118398	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX046260	GEX106689	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX046260	GEX122211	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX046260	GEX118554	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX046260	GEX092596	62088	7	8	7	0.9	66.64921494363807	1.0	0.0009020473274076
GEX046260	GEX122121	62088	7	11	7	0.7090909090909091	62.929563830955885	1.0	0.0012403450458882
GEX047513	GEX066004	62088	7	6	6	0.8857142857142857	57.69244511433713	1.0	0.000676524597777
GEX047513	GEX080930	62088	7	13	7	0.6307692307692307	61.28090520540718	1.0	0.0014658859411469
GEX047513	GEX059028	62088	7	6	6	0.8857142857142857	57.69244511433713	1.0	0.000676524597777
GEX047513	GEX121734	62088	7	7	7	1.0	68.72865648532752	1.0	0.0007892850542481
GEX047513	GEX108874	62088	7	7	7	1.0	68.72865648532752	1.0	0.0007892850542481
GEX047513	GEX122211	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX047513	GEX118554	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX047513	GEX087591	62088	7	14	7	0.6	60.587758024805225	1.0	0.0015786591145082
GEX047513	GEX056014	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX047513	GEX070403	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX047513	GEX103713	62088	7	7	7	1.0	68.72865648532752	1.0	0.0007892850542481
GEX047513	GEX110926	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX047513	GEX119631	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX047513	GEX118398	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX047513	GEX106689	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX048371	GEX098799	62088	7	7	7	1.0	68.72865648532752	1.0	0.0007892850542481
GEX049915	GEX056014	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX049915	GEX070403	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX049915	GEX110926	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX049915	GEX119631	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX049915	GEX059028	62088	7	6	6	0.8857142857142857	57.69244511433713	1.0	0.000676524597777
GEX049915	GEX118398	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX049915	GEX106689	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX049915	GEX122211	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX049915	GEX118554	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX050592	GEX079594	62088	7	7	7	1.0	68.72865648532752	1.0	0.0007892850542481
GEX054287	GEX056014	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX054287	GEX070403	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX054287	GEX071222	62088	7	7	7	1.0	68.72865648532752	1.0	0.0007892850542481
GEX054287	GEX079080	62088	7	7	7	1.0	68.72865648532752	1.0	0.0007892850542481
GEX054287	GEX066646	62088	7	8	7	0.9	66.64921494363807	1.0	0.0009020473274076
GEX054287	GEX107095	62088	7	14	7	0.6	60.587758024805225	1.0	0.0015786591145082
GEX054287	GEX110926	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX054287	GEX112623	62088	7	12	7	0.6666666666666667	62.054095093510114	1.0	0.0013531145853205
GEX054287	GEX114416	62088	7	10	7	0.7599999999999999	63.94116474257317	1.0	0.0011275773231005
GEX054287	GEX066938	62088	7	12	7	0.6666666666666667	62.054095093510114	1.0	0.0013531145853205
GEX054287	GEX065394	62088	7	6	6	0.8857142857142857	57.69244511433713	1.0	0.000676524597777
GEX054287	GEX112685	62088	7	11	7	0.7090909090909091	62.929563830955885	1.0	0.0012403450458882
GEX054287	GEX119631	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX054287	GEX096449	62088	7	8	7	0.9	66.64921494363807	1.0	0.0009020473274076
GEX054287	GEX099362	62088	7	9	7	0.8222222222222222	65.14513754693326	1.0	0.001014811416937
GEX054287	GEX092300	62088	7	6	6	0.8857142857142857	57.69244511433713	1.0	0.000676524597777
GEX054287	GEX122808	62088	7	13	7	0.6307692307692307	61.28090520540718	1.0	0.0014658859411469
GEX054287	GEX083684	62088	7	13	7	0.6307692307692307	61.28090520540718	1.0	0.0014658859411469
GEX054287	GEX122138	62088	7	10	7	0.7599999999999999	63.94116474257317	1.0	0.0011275773231005
GEX054287	GEX120762	62088	7	14	7	0.6	60.587758024805225	1.0	0.0015786591145082
GEX054287	GEX067114	62088	7	8	7	0.9	66.64921494363807	1.0	0.0009020473274076
GEX054287	GEX093626	62088	7	10	7	0.7599999999999999	63.94116474257317	1.0	0.0011275773231005
GEX054287	GEX055308	62088	7	7	7	1.0	68.72865648532752	1.0	0.0007892850542481
GEX054287	GEX078223	62088	7	6	6	0.8857142857142857	57.69244511433713	1.0	0.000676524597777
GEX054287	GEX086477	62088	7	9	7	0.8222222222222222	65.14513754693326	1.0	0.001014811416937
GEX054287	GEX066701	62088	7	11	7	0.7090909090909091	62.929563830955885	1.0	0.0012403450458882
GEX054287	GEX098502	62088	7	11	7	0.7090909090909091	62.929563830955885	1.0	0.0012403450458882
GEX054287	GEX091747	62088	7	12	7	0.6666666666666667	62.054095093510114	1.0	0.0013531145853205
GEX054287	GEX083907	62088	7	6	6	0.8857142857142857	57.69244511433713	1.0	0.000676524597777
GEX054287	GEX101743	62088	7	12	7	0.6666666666666667	62.054095093510114	1.0	0.0013531145853205
GEX054287	GEX118398	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX054287	GEX106689	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX054287	GEX122211	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX054287	GEX118554	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX054287	GEX092596	62088	7	8	7	0.9	66.64921494363807	1.0	0.0009020473274076
GEX054287	GEX122121	62088	7	11	7	0.7090909090909091	62.929563830955885	1.0	0.0012403450458882
GEX055308	GEX056014	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX055308	GEX070403	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX055308	GEX071222	62088	7	7	7	1.0	68.72865648532752	1.0	0.0007892850542481
GEX055308	GEX079080	62088	7	7	7	1.0	68.72865648532752	1.0	0.0007892850542481
GEX055308	GEX066646	62088	7	8	7	0.9	66.64921494363807	1.0	0.0009020473274076
GEX055308	GEX107095	62088	7	14	7	0.6	60.587758024805225	1.0	0.0015786591145082
GEX055308	GEX110926	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX055308	GEX112623	62088	7	12	7	0.6666666666666667	62.054095093510114	1.0	0.0013531145853205
GEX055308	GEX114416	62088	7	10	7	0.7599999999999999	63.94116474257317	1.0	0.0011275773231005
GEX055308	GEX066938	62088	7	12	7	0.6666666666666667	62.054095093510114	1.0	0.0013531145853205
GEX055308	GEX065394	62088	7	6	6	0.8857142857142857	57.69244511433713	1.0	0.000676524597777
GEX055308	GEX112685	62088	7	11	7	0.7090909090909091	62.929563830955885	1.0	0.0012403450458882
GEX055308	GEX119631	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX055308	GEX096449	62088	7	8	7	0.9	66.64921494363807	1.0	0.0009020473274076
GEX055308	GEX099362	62088	7	9	7	0.8222222222222222	65.14513754693326	1.0	0.001014811416937
GEX055308	GEX092300	62088	7	6	6	0.8857142857142857	57.69244511433713	1.0	0.000676524597777
GEX055308	GEX122808	62088	7	13	7	0.6307692307692307	61.28090520540718	1.0	0.0014658859411469
GEX055308	GEX083684	62088	7	13	7	0.6307692307692307	61.28090520540718	1.0	0.0014658859411469
GEX055308	GEX122138	62088	7	10	7	0.7599999999999999	63.94116474257317	1.0	0.0011275773231005
GEX055308	GEX120762	62088	7	14	7	0.6	60.587758024805225	1.0	0.0015786591145082
GEX055308	GEX067114	62088	7	8	7	0.9	66.64921494363807	1.0	0.0009020473274076
GEX055308	GEX093626	62088	7	10	7	0.7599999999999999	63.94116474257317	1.0	0.0011275773231005
GEX055308	GEX078223	62088	7	6	6	0.8857142857142857	57.69244511433713	1.0	0.000676524597777
GEX055308	GEX086477	62088	7	9	7	0.8222222222222222	65.14513754693326	1.0	0.001014811416937
GEX055308	GEX066701	62088	7	11	7	0.7090909090909091	62.929563830955885	1.0	0.0012403450458882
GEX055308	GEX098502	62088	7	11	7	0.7090909090909091	62.929563830955885	1.0	0.0012403450458882
GEX055308	GEX091747	62088	7	12	7	0.6666666666666667	62.054095093510114	1.0	0.0013531145853205
GEX055308	GEX083907	62088	7	6	6	0.8857142857142857	57.69244511433713	1.0	0.000676524597777
GEX055308	GEX101743	62088	7	12	7	0.6666666666666667	62.054095093510114	1.0	0.0013531145853205
GEX055308	GEX118398	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX055308	GEX106689	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX055308	GEX122211	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX055308	GEX118554	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX055308	GEX092596	62088	7	8	7	0.9	66.64921494363807	1.0	0.0009020473274076
GEX055308	GEX122121	62088	7	11	7	0.7090909090909091	62.929563830955885	1.0	0.0012403450458882
GEX068283	GEX070403	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX068283	GEX110926	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX068283	GEX119631	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX068283	GEX090246	62088	7	10	7	0.7599999999999999	63.94116474257317	1.0	0.0011275773231005
GEX068283	GEX118398	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX068283	GEX106689	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX068283	GEX122211	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX068283	GEX118554	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX071222	GEX079080	62088	7	7	7	1.0	68.72865648532752	1.0	0.0007892850542481
GEX071222	GEX107095	62088	7	14	7	0.6	60.587758024805225	1.0	0.0015786591145082
GEX071222	GEX110926	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX071222	GEX112623	62088	7	12	7	0.6666666666666667	62.054095093510114	1.0	0.0013531145853205
GEX071222	GEX114416	62088	7	10	7	0.7599999999999999	63.94116474257317	1.0	0.0011275773231005
GEX071222	GEX112685	62088	7	11	7	0.7090909090909091	62.929563830955885	1.0	0.0012403450458882
GEX071222	GEX119631	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX071222	GEX096449	62088	7	8	7	0.9	66.64921494363807	1.0	0.0009020473274076
GEX071222	GEX099362	62088	7	9	7	0.8222222222222222	65.14513754693326	1.0	0.001014811416937
GEX071222	GEX092300	62088	7	6	6	0.8857142857142857	57.69244511433713	1.0	0.000676524597777
GEX071222	GEX122808	62088	7	13	7	0.6307692307692307	61.28090520540718	1.0	0.0014658859411469
GEX071222	GEX083684	62088	7	13	7	0.6307692307692307	61.28090520540718	1.0	0.0014658859411469
GEX071222	GEX122138	62088	7	10	7	0.7599999999999999	63.94116474257317	1.0	0.0011275773231005
GEX071222	GEX120762	62088	7	14	7	0.6	60.587758024805225	1.0	0.0015786591145082
GEX071222	GEX093626	62088	7	10	7	0.7599999999999999	63.94116474257317	1.0	0.0011275773231005
GEX071222	GEX078223	62088	7	6	6	0.8857142857142857	57.69244511433713	1.0	0.000676524597777
GEX071222	GEX086477	62088	7	9	7	0.8222222222222222	65.14513754693326	1.0	0.001014811416937
GEX071222	GEX098502	62088	7	11	7	0.7090909090909091	62.929563830955885	1.0	0.0012403450458882
GEX071222	GEX091747	62088	7	12	7	0.6666666666666667	62.054095093510114	1.0	0.0013531145853205
GEX071222	GEX083907	62088	7	6	6	0.8857142857142857	57.69244511433713	1.0	0.000676524597777
GEX071222	GEX101743	62088	7	12	7	0.6666666666666667	62.054095093510114	1.0	0.0013531145853205
GEX071222	GEX118398	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX071222	GEX106689	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX071222	GEX122211	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX071222	GEX118554	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX071222	GEX092596	62088	7	8	7	0.9	66.64921494363807	1.0	0.0009020473274076
GEX071222	GEX122121	62088	7	11	7	0.7090909090909091	62.929563830955885	1.0	0.0012403450458882
GEX076265	GEX118990	62088	7	7	7	1.0	68.72865648532752	1.0	0.0007892850542481
GEX079080	GEX107095	62088	7	14	7	0.6	60.587758024805225	1.0	0.0015786591145082
GEX079080	GEX110926	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX079080	GEX112623	62088	7	12	7	0.6666666666666667	62.054095093510114	1.0	0.0013531145853205
GEX079080	GEX114416	62088	7	10	7	0.7599999999999999	63.94116474257317	1.0	0.0011275773231005
GEX079080	GEX112685	62088	7	11	7	0.7090909090909091	62.929563830955885	1.0	0.0012403450458882
GEX079080	GEX119631	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX079080	GEX096449	62088	7	8	7	0.9	66.64921494363807	1.0	0.0009020473274076
GEX079080	GEX099362	62088	7	9	7	0.8222222222222222	65.14513754693326	1.0	0.001014811416937
GEX079080	GEX092300	62088	7	6	6	0.8857142857142857	57.69244511433713	1.0	0.000676524597777
GEX079080	GEX122808	62088	7	13	7	0.6307692307692307	61.28090520540718	1.0	0.0014658859411469
GEX079080	GEX083684	62088	7	13	7	0.6307692307692307	61.28090520540718	1.0	0.0014658859411469
GEX079080	GEX122138	62088	7	10	7	0.7599999999999999	63.94116474257317	1.0	0.0011275773231005
GEX079080	GEX120762	62088	7	14	7	0.6	60.587758024805225	1.0	0.0015786591145082
GEX079080	GEX093626	62088	7	10	7	0.7599999999999999	63.94116474257317	1.0	0.0011275773231005
GEX079080	GEX086477	62088	7	9	7	0.8222222222222222	65.14513754693326	1.0	0.001014811416937
GEX079080	GEX098502	62088	7	11	7	0.7090909090909091	62.929563830955885	1.0	0.0012403450458882
GEX079080	GEX091747	62088	7	12	7	0.6666666666666667	62.054095093510114	1.0	0.0013531145853205
GEX079080	GEX083907	62088	7	6	6	0.8857142857142857	57.69244511433713	1.0	0.000676524597777
GEX079080	GEX101743	62088	7	12	7	0.6666666666666667	62.054095093510114	1.0	0.0013531145853205
GEX079080	GEX118398	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX079080	GEX106689	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX079080	GEX122211	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX079080	GEX118554	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX079080	GEX092596	62088	7	8	7	0.9	66.64921494363807	1.0	0.0009020473274076
GEX079080	GEX122121	62088	7	11	7	0.7090909090909091	62.929563830955885	1.0	0.0012403450458882
GEX083335	GEX107330	62088	7	14	7	0.6	60.587758024805225	1.0	0.0015786591145082
GEX083388	GEX092300	62088	7	6	6	0.8857142857142857	57.69244511433713	1.0	0.000676524597777
GEX083388	GEX083907	62088	7	6	6	0.8857142857142857	57.69244511433713	1.0	0.000676524597777
GEX083388	GEX122211	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX083388	GEX118554	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX083388	GEX110926	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX083388	GEX119631	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX083388	GEX118398	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX083388	GEX106689	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX090015	GEX110926	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX090015	GEX112623	62088	7	12	7	0.6666666666666667	62.054095093510114	1.0	0.0013531145853205
GEX090015	GEX112685	62088	7	11	7	0.7090909090909091	62.929563830955885	1.0	0.0012403450458882
GEX090015	GEX119631	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX090015	GEX099362	62088	7	9	7	0.8222222222222222	65.14513754693326	1.0	0.001014811416937
GEX090015	GEX092300	62088	7	6	6	0.8857142857142857	57.69244511433713	1.0	0.000676524597777
GEX090015	GEX122138	62088	7	10	7	0.7599999999999999	63.94116474257317	1.0	0.0011275773231005
GEX090015	GEX107724	62088	7	10	7	0.7599999999999999	63.94116474257317	1.0	0.0011275773231005
GEX090015	GEX093626	62088	7	10	7	0.7599999999999999	63.94116474257317	1.0	0.0011275773231005
GEX090015	GEX117058	62088	7	10	7	0.7599999999999999	63.94116474257317	1.0	0.0011275773231005
GEX090015	GEX118398	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX090015	GEX106689	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX090015	GEX122211	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX090015	GEX118554	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX095339	GEX096470	62088	7	11	7	0.7090909090909091	62.929563830955885	1.0	0.0012403450458882
GEX099680	GEX114743	62088	7	10	7	0.7599999999999999	63.94116474257317	1.0	0.0011275773231005
GEX099680	GEX119288	62088	7	14	7	0.6	60.587758024805225	1.0	0.0015786591145082
GEX103713	GEX121734	62088	7	7	7	1.0	68.72865648532752	1.0	0.0007892850542481
GEX103713	GEX108874	62088	7	7	7	1.0	68.72865648532752	1.0	0.0007892850542481
GEX103713	GEX122211	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX103713	GEX118554	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX103713	GEX110926	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX103713	GEX119631	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX103713	GEX118398	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX103713	GEX106689	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX104027	GEX122211	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX104027	GEX118554	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX104027	GEX110926	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX104027	GEX119631	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX104027	GEX118398	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX104027	GEX106689	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX108874	GEX121734	62088	7	7	7	1.0	68.72865648532752	1.0	0.0007892850542481
GEX108874	GEX122211	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX108874	GEX118554	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX108874	GEX110926	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX108874	GEX119631	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX108874	GEX118398	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX110415	GEX110926	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX110415	GEX119631	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX110415	GEX118398	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX110415	GEX122211	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX110415	GEX118554	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX112560	GEX114416	62088	7	10	7	0.7599999999999999	63.94116474257317	1.0	0.0011275773231005
GEX112560	GEX112685	62088	7	11	7	0.7090909090909091	62.929563830955885	1.0	0.0012403450458882
GEX112560	GEX115131	62088	7	11	7	0.7090909090909091	62.929563830955885	1.0	0.0012403450458882
GEX112560	GEX122211	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX112560	GEX118554	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX112560	GEX119631	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX112560	GEX118398	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX112560	GEX122121	62088	7	11	7	0.7090909090909091	62.929563830955885	1.0	0.0012403450458882
GEX113038	GEX122211	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX113038	GEX118554	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX113038	GEX119631	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
GEX113038	GEX118398	62088	7	5	5	0.7714285714285715	47.34936481656966	1.0	0.0005637659573759
