group_id,gs_id,degree_centrality,betweenness_centrality,closeness_centrality
A2,GEX074605,0.9535452322738386,0.00047043646664856925,0.955607476635514
A2,GEX075380,0.8533007334963325,0.00022265693735065893,0.864693446088795
A2,GEX076265,0.7457212713936431,0.00010743313865934293,0.797270955165692
A2,GEX077466,0.9070904645476773,0.0003828619910802823,0.9149888143176734
A2,GEX078023,0.941320293398533,0.0004784693062508241,0.9445727482678984
A2,GEX078084,0.6577017114914425,0.00011607292369346164,0.7449908925318761
A2,GEX078223,0.7726161369193154,0.0017226079735763445,0.8147410358565738
A2,GEX078428,0.9486552567237164,0.00043521796512266175,0.9511627906976744
A2,GEX078561,0.7628361858190709,0.0002535743966936318,0.808300395256917
A2,GEX078795,0.687041564792176,0.00016501221931839068,0.7616387337057728
A2,GEX079080,0.7383863080684596,0.0007005031393089373,0.7926356589147286
A2,GEX079593,0.6503667481662592,1.6504803494418193e-05,0.7409420289855072
A2,GEX080414,0.8068459657701711,0.00027155424651603406,0.8381147540983607
A2,GEX080653,0.6381418092909535,4.449710172421749e-05,0.7290552584670231
A2,GEX080930,0.9119804400977995,0.00045834939441113096,0.9191011235955057
A2,GEX081234,0.8166259168704156,0.00018895443874708155,0.8381147540983607
A2,GEX082235,0.9119804400977995,0.0003483873677901739,0.9191011235955057
A2,GEX082985,0.8459657701711492,0.0003210579555743988,0.8592436974789915
A2,GEX083126,0.8850855745721271,0.00030296141043626795,0.8969298245614035
A2,GEX083388,0.8288508557457213,0.000618619194908977,0.8538622129436325
A2,GEX083684,0.6356968215158925,0.00023187235996702179,0.7329749103942652
A2,GEX083891,0.80440097799511,0.00019026057764142518,0.8296146044624746
A2,GEX083892,0.8337408312958435,0.0001991250693625197,0.8503118503118503
A2,GEX083907,0.26894865525672373,0.0004245741220767576,0.577683615819209
A2,GEX083976,0.6479217603911981,0.00010397361319898615,0.7396021699819169
A2,GEX084079,0.9657701711491442,0.000553603707711724,0.966903073286052
A2,GEX084466,0.8606356968215159,0.0002484774782118863,0.8776824034334764
A2,GEX084613,0.5158924205378973,0.00017169373642247007,0.6738056013179572
A2,GEX084831,0.6723716381418093,5.651755504222207e-05,0.7532228360957642
A2,GEX085556,0.9462102689486552,0.0004510687514891644,0.9489559164733179
A2,GEX085986,0.9584352078239609,0.0004956461264545975,0.960093896713615
A2,GEX086122,0.941320293398533,0.0004056603662471516,0.9445727482678984
A2,GEX086477,0.9339853300733496,0.0007137438045818409,0.9380733944954128
A2,GEX087011,0.684596577017115,0.00016185531337852073,0.7602230483271375
A2,GEX087591,0.9657701711491442,0.000553603707711724,0.966903073286052
A2,GEX087600,0.9682151589242054,0.0006350771615443636,0.9691943127962085
A2,GEX087888,0.8288508557457213,0.00020289544325908964,0.8538622129436325
A2,GEX088304,0.9437652811735942,0.00044837157773199146,0.9467592592592593
A2,GEX088794,0.8019559902200489,0.0002961425895227602,0.8346938775510204
A2,GEX089725,0.7726161369193154,0.0001442723773875192,0.808300395256917
A2,GEX089738,0.9633251833740831,0.0007912418523474714,0.964622641509434
A2,GEX090015,0.07579462102689487,2.2415955540271635e-06,0.5196950444726811
A2,GEX090246,0.6748166259168704,0.0001310817519768591,0.7546125461254612
A2,GEX091206,0.960880195599022,0.0004994243171228167,0.9623529411764706
A2,GEX091449,0.8312958435207823,0.0001946470692008057,0.8485477178423236
A2,GEX091468,0.9559902200488998,0.0005202693985583713,0.9578454332552693
A2,GEX091520,0.8312958435207823,0.00022537609008971691,0.8556485355648535
A2,GEX091747,0.9706601466992665,0.0009874600678078636,0.9714964370546318
A2,GEX091774,0.863080684596577,0.0002515851640493186,0.8720682302771855
A2,GEX092251,0.9242053789731052,0.0004856695277805278,0.9295454545454546
A2,GEX092300,0.26894865525672373,0.0004245741220767576,0.577683615819209
A2,GEX092596,0.7652811735941321,0.0005079680538376993,0.80990099009901
A2,GEX092823,0.7579462102689487,0.00012455024106385444,0.8051181102362205
A2,GEX093003,0.7555012224938875,0.00013792569999873785,0.8035363457760314
A2,GEX093505,0.9584352078239609,0.0004790664000630262,0.960093896713615
A2,GEX093626,0.5378973105134475,0.0002990321837338249,0.6839464882943144
A2,GEX093996,0.6479217603911981,0.00010044772606292502,0.7396021699819169
A2,GEX094404,0.8312958435207823,0.00021696488281973145,0.8556485355648535
A2,GEX094407,0.8581907090464548,0.00025806004640660697,0.8758029978586723
A2,GEX094700,0.9095354523227384,0.0009281861569256321,0.9170403587443946
A2,GEX094903,0.8655256723716381,0.00026938352164680935,0.8814655172413793
A2,GEX095066,0.8899755501222494,0.0005014565734138774,0.8969298245614035
A2,GEX095543,0.9119804400977995,0.0006621677896929392,0.9191011235955057
A2,GEX096008,0.9657701711491442,0.000553603707711724,0.966903073286052
A2,GEX096297,0.9437652811735942,0.0004456054235185388,0.9467592592592593
A2,GEX096449,0.7286063569682152,0.0004436692484128739,0.7865384615384615
A2,GEX096548,0.9266503667481663,0.00038623157992857826,0.9316628701594533
A2,GEX096578,0.706601466992665,0.00014494876412575615,0.7731568998109641
A2,GEX096684,0.9535452322738386,0.0004646666864141771,0.955607476635514
A2,GEX096686,0.843520782396088,0.00023823100693399246,0.864693446088795
A2,GEX097463,0.8533007334963325,0.0002603372095326616,0.8720682302771855
A2,GEX097474,0.941320293398533,0.0004520793096408788,0.9445727482678984
A2,GEX097769,0.7921760391198044,0.00017931735016409338,0.8279352226720648
A2,GEX098114,0.7921760391198044,0.00015318307917965834,0.821285140562249
A2,GEX098329,0.9388753056234719,0.000398638068838652,0.9423963133640553
A2,GEX098357,0.7383863080684596,0.0001187965531405912,0.7865384615384615
A2,GEX098358,0.8581907090464548,0.0002460716325458042,0.8683651804670913
A2,GEX098360,0.9511002444987775,0.0005105291466283051,0.9533799533799534
A2,GEX098502,0.960880195599022,0.0008071229276507993,0.9623529411764706
A2,GEX098512,0.9095354523227384,0.0003626037629392877,0.9170403587443946
A2,GEX098767,0.8557457212713936,0.00029961748043573375,0.8739316239316239
A2,GEX098800,0.8924205378973105,0.00033726755570050545,0.9028697571743929
A2,GEX098828,0.9193154034229829,0.0003658308789563105,0.9253393665158371
A2,GEX099225,0.7701711491442543,0.00015040656983484132,0.8067061143984221
A2,GEX099228,0.9437652811735942,0.0005448285978819807,0.9467592592592593
A2,GEX099362,0.7603911980440098,0.0005145307463102305,0.8067061143984221
A2,GEX099517,0.6552567237163814,0.0008637348480615814,0.7436363636363637
A2,GEX100245,0.9388753056234719,0.0004091520641000023,0.9423963133640553
A2,GEX100772,0.8997555012224939,0.0005808661248304513,0.9048672566371682
A2,GEX101489,0.6405867970660146,4.14172528489607e-05,0.7356115107913669
A2,GEX101743,0.9168704156479217,0.0006583291483289913,0.9232505643340858
A2,GEX101774,0.8361858190709046,0.0002032460119475501,0.8520833333333333
A2,GEX101778,0.8557457212713936,0.00029961748043573375,0.8739316239316239
A2,GEX101818,0.9559902200488998,0.00047596929016892445,0.9578454332552693
A2,GEX102155,0.9486552567237164,0.0005483290587724089,0.9511627906976744
A2,GEX103713,0.9511002444987775,0.0005040722186688502,0.9533799533799534
A2,GEX103721,0.9266503667481663,0.0003780748079937325,0.9316628701594533
A2,GEX104027,0.9315403422982885,0.0004651523600647751,0.9359267734553776
A2,GEX104126,0.8337408312958435,0.0001991250693625197,0.8503118503118503
A2,GEX104127,0.80440097799511,0.00019026057764142518,0.8296146044624746
A2,GEX104239,0.9706601466992665,0.0006446548038711327,0.9714964370546318
A2,GEX104262,0.9339853300733496,0.0007155348774150166,0.9380733944954128
A2,GEX104406,0.8948655256723717,0.0004332457870835003,0.9048672566371682
A2,GEX104469,0.6332518337408313,4.3666118600525876e-05,0.7316636851520573
A2,GEX104513,0.9462102689486552,0.00046223951049004415,0.9489559164733179
A2,GEX104737,0.8312958435207823,0.00021696488281973145,0.8556485355648535
A2,GEX104840,0.9511002444987775,0.00046194336677927756,0.9533799533799534
A2,GEX105492,0.941320293398533,0.0004056603662471516,0.9445727482678984
A2,GEX105564,0.9144254278728606,0.0003657336708012769,0.9211711711711712
A2,GEX105577,0.9706601466992665,0.0008322438119090852,0.9714964370546318
A2,GEX105618,0.941320293398533,0.0004695384982193755,0.9445727482678984
A2,GEX105688,0.8190709046454767,0.00020211284182093537,0.8467908902691511
A2,GEX105891,0.9657701711491442,0.0008196459411166334,0.966903073286052
A2,GEX106447,0.8606356968215159,0.00033837583922680776,0.8702127659574468
A2,GEX106448,0.8288508557457213,0.00031637477460186514,0.8538622129436325
A2,GEX106641,0.7921760391198044,0.0007008580112829185,0.8279352226720648
A2,GEX106689,0.8092909535452323,0.0027392168154295043,0.839835728952772
A2,GEX106816,0.9339853300733496,0.00038901942478327203,0.9380733944954128
A2,GEX107095,0.06601466992665037,3.3857352559051218e-06,0.5170670037926675
A2,GEX107724,0.7432762836185819,0.00034396874642465407,0.7957198443579766
A2,GEX108139,0.921760391198044,0.00038356915436186514,0.927437641723356
A2,GEX108369,0.8899755501222494,0.00035204307696017127,0.9008810572687225
A2,GEX108688,0.9315403422982885,0.00041074629303362555,0.9359267734553776
A2,GEX108761,0.941320293398533,0.0005314406884077571,0.9445727482678984
A2,GEX108874,0.9511002444987775,0.0005040722186688502,0.9533799533799534
A2,GEX109571,0.9559902200488998,0.000594985971206879,0.9578454332552693
A2,GEX109864,0.8801955990220048,0.0003580349239033091,0.8930131004366813
A2,GEX110077,0.7775061124694377,0.0001625571344297195,0.818
A2,GEX110414,0.9462102689486552,0.0004528893563782594,0.9489559164733179
A2,GEX110415,0.9364303178484108,0.00044068573573862607,0.9402298850574713
A2,GEX110618,0.8166259168704156,0.00018094749399589287,0.8381147540983607
A2,GEX110664,0.9070904645476773,0.0003936801069647988,0.9149888143176734
A2,GEX110860,0.9731051344743277,0.0012258003766964563,0.9738095238095238
A2,GEX110926,0.8092909535452323,0.0027392168154295043,0.839835728952772
A2,GEX111245,0.7701711491442543,0.00016810007509847076,0.8131212723658051
A2,GEX111250,0.8557457212713936,0.00035689898822304525,0.8739316239316239
A2,GEX111479,0.9706601466992665,0.0007286445007867848,0.9714964370546318
A2,GEX112543,0.8777506112469438,0.0003005378475247443,0.8910675381263616
A2,GEX112560,0.7310513447432763,0.00012890526345687956,0.7880539499036608
A2,GEX112614,0.8606356968215159,0.0004278692336521851,0.8702127659574468
A2,GEX112623,0.7677261613691931,0.000525105658522223,0.8115079365079365
A2,GEX112643,0.8948655256723717,0.0009214302117953587,0.9008810572687225
A2,GEX112659,0.9535452322738386,0.0004646666864141771,0.955607476635514
A2,GEX112685,0.8655256723716381,0.0007577211560237476,0.8814655172413793
A2,GEX112691,0.7775061124694377,0.0001407808868502953,0.8115079365079365
A2,GEX112793,0.960880195599022,0.0004994243171228167,0.9623529411764706
A2,GEX113038,0.9364303178484108,0.000454778541085988,0.9402298850574713
A2,GEX113249,0.8704156479217604,0.00027423966234213113,0.8852813852813853
A2,GEX113320,0.8459657701711492,0.0002322038757568397,0.8665254237288136
A2,GEX113918,0.9168704156479217,0.0003621882490254155,0.9232505643340858
A2,GEX114030,0.8557457212713936,0.00022215442658068867,0.8665254237288136
A2,GEX114352,0.9193154034229829,0.0003851198324658389,0.9253393665158371
A2,GEX114416,0.9559902200488998,0.000763677240629105,0.9578454332552693
A2,GEX114449,0.8655256723716381,0.000250890819154648,0.8739316239316239
A2,GEX114915,0.960880195599022,0.0004994243171228167,0.9623529411764706
A2,GEX114976,0.9290953545232273,0.0005539705554180602,0.9337899543378996
A2,GEX115131,0.8459657701711492,0.00027322375421856,0.8665254237288136
A2,GEX115609,0.9535452322738386,0.00047532261502747835,0.955607476635514
A2,GEX116490,0.960880195599022,0.0004994243171228167,0.9623529411764706
A2,GEX116993,0.960880195599022,0.0007969657664010103,0.9623529411764706
A2,GEX117058,0.5501222493887531,0.0002069134875376763,0.6897133220910624
A2,GEX117617,0.960880195599022,0.0004994243171228167,0.9623529411764706
A2,GEX118398,0.80440097799511,0.0026907169569209896,0.83640081799591
A2,GEX118554,0.8092909535452323,0.0027392168154295043,0.839835728952772
A2,GEX118863,0.9193154034229829,0.00036414059492708697,0.9253393665158371
A2,GEX118990,0.7457212713936431,0.00010743313865934293,0.797270955165692
A2,GEX119455,0.9853300733496333,0.001477659967358037,0.9855421686746988
A2,GEX119630,0.9315403422982885,0.00040593172556796156,0.9359267734553776
A2,GEX119631,0.8092909535452323,0.0027775784297753587,0.839835728952772
A2,GEX120458,0.9266503667481663,0.00038623157992857826,0.9316628701594533
A2,GEX120762,0.9828850855745721,0.0009937008417421418,0.9831730769230769
A2,GEX121181,0.7310513447432763,0.00012890526345687956,0.7880539499036608
A2,GEX121240,0.9535452322738386,0.0005738614080367599,0.955607476635514
A2,GEX121282,0.8508557457212714,0.00024519722284666484,0.8702127659574468
A2,GEX121734,0.7872860635696821,0.00020336958089943677,0.8245967741935484
A2,GEX122121,0.7579462102689487,0.0003646373766355831,0.8051181102362205
A2,GEX122138,0.7603911980440098,0.0005145307463102305,0.8067061143984221
A2,GEX122211,0.7995110024449877,0.0026650531191400742,0.8329938900203666
A2,GEX122246,0.9095354523227384,0.0003455359952034105,0.9170403587443946
A2,GEX122724,0.9339853300733496,0.00039198166554399547,0.9380733944954128
A2,GEX122808,0.11735941320293398,2.8227108747937527e-05,0.5311688311688312
A2,GEX122815,0.9633251833740831,0.000532712367894017,0.964622641509434
A2,GEX122998,0.9657701711491442,0.000553603707711724,0.966903073286052
A2,GEX123309,0.7408312958435208,0.0001970580185009967,0.7941747572815534
A2,GEX123839,0.960880195599022,0.0004994243171228167,0.9623529411764706
A3,GEX000682,1.0,1.4504425554831084e-06,1.0
A3,GEX000732,0.9170616113744077,1.0740489361125228e-07,0.9234135667396062
A3,GEX001055,1.0,1.4504425554831084e-06,1.0
A3,GEX001249,1.0,1.4504425554831084e-06,1.0
A3,GEX002018,0.9976303317535545,4.3142861345712626e-07,0.9976359338061466
A3,GEX002071,0.9976303317535545,1.3422616831164199e-06,0.9976359338061466
A3,GEX002443,1.0,1.4504425554831084e-06,1.0
A3,GEX002844,1.0,1.4504425554831084e-06,1.0
A3,GEX002905,1.0,1.4504425554831084e-06,1.0
A3,GEX003002,1.0,1.4504425554831084e-06,1.0
A3,GEX003089,1.0,1.4504425554831084e-06,1.0
A3,GEX003466,1.0,1.4504425554831084e-06,1.0
A3,GEX003580,0.9857819905213271,1.6101092723782632e-07,0.985981308411215
A3,GEX003946,1.0,1.4504425554831084e-06,1.0
A3,GEX004172,1.0,1.4504425554831084e-06,1.0
A3,GEX004226,1.0,1.4504425554831084e-06,1.0
A3,GEX004302,1.0,1.4504425554831084e-06,1.0
A3,GEX005203,1.0,1.4504425554831084e-06,1.0
A3,GEX005249,1.0,1.4504425554831084e-06,1.0
A3,GEX006016,0.9976303317535545,1.3967722464038325e-06,0.9976359338061466
A3,GEX006328,1.0,1.4504425554831084e-06,1.0
A3,GEX006415,1.0,1.4504425554831084e-06,1.0
A3,GEX006615,1.0,1.4504425554831084e-06,1.0
A3,GEX006987,0.9976303317535545,4.3142861345712626e-07,0.9976359338061466
A3,GEX007013,1.0,1.4504425554831084e-06,1.0
A3,GEX007222,1.0,1.4504425554831084e-06,1.0
A3,GEX007564,1.0,1.4504425554831084e-06,1.0
A3,GEX007767,1.0,1.4504425554831084e-06,1.0
A3,GEX007911,1.0,1.4504425554831084e-06,1.0
A3,GEX008185,1.0,1.4504425554831084e-06,1.0
A3,GEX008337,1.0,1.4504425554831084e-06,1.0
A3,GEX008974,1.0,1.4504425554831084e-06,1.0
A3,GEX009160,1.0,1.4504425554831084e-06,1.0
A3,GEX009226,1.0,1.4504425554831084e-06,1.0
A3,GEX009234,1.0,1.4504425554831084e-06,1.0
A3,GEX009322,1.0,1.4504425554831084e-06,1.0
A3,GEX009743,0.9952606635071091,1.3699690765537534e-06,0.9952830188679245
A3,GEX009814,1.0,1.4504425554831084e-06,1.0
A3,GEX009835,1.0,1.4504425554831084e-06,1.0
A3,GEX010145,1.0,1.4504425554831084e-06,1.0
A3,GEX010406,1.0,1.4504425554831084e-06,1.0
A3,GEX010611,1.0,1.4504425554831084e-06,1.0
A3,GEX010671,1.0,1.4504425554831084e-06,1.0
A3,GEX010764,0.9976303317535545,4.3142861345712626e-07,0.9976359338061466
A3,GEX010818,1.0,1.4504425554831084e-06,1.0
A3,GEX010819,1.0,1.4504425554831084e-06,1.0
A3,GEX011118,1.0,1.4504425554831084e-06,1.0
A3,GEX011236,1.0,1.4504425554831084e-06,1.0
A3,GEX011472,1.0,1.4504425554831084e-06,1.0
A3,GEX011620,1.0,1.4504425554831084e-06,1.0
A3,GEX011628,1.0,1.4504425554831084e-06,1.0
A3,GEX012082,1.0,1.4504425554831084e-06,1.0
A3,GEX012498,0.9976303317535545,4.3142861345712626e-07,0.9976359338061466
A3,GEX012558,1.0,1.4504425554831084e-06,1.0
A3,GEX013677,0.9952606635071091,4.046254436070472e-07,0.9952830188679245
A3,GEX013759,0.9976303317535545,4.3142861345712626e-07,0.9976359338061466
A3,GEX013876,0.9976303317535545,4.3142861345712626e-07,0.9976359338061466
A3,GEX014242,0.9976303317535545,4.3142861345712626e-07,0.9976359338061466
A3,GEX014264,0.9976303317535545,4.3142861345712626e-07,0.9976359338061466
A3,GEX014305,0.9928909952606636,3.776943349987338e-07,0.9929411764705882
A3,GEX014824,1.0,1.4504425554831084e-06,1.0
A3,GEX015121,1.0,1.4504425554831084e-06,1.0
A3,GEX015394,1.0,1.4504425554831084e-06,1.0
A3,GEX015713,1.0,1.4504425554831084e-06,1.0
A3,GEX015726,0.9952606635071091,1.3699690765537534e-06,0.9952830188679245
A3,GEX015948,1.0,1.4504425554831084e-06,1.0
A3,GEX016128,1.0,1.4504425554831084e-06,1.0
A3,GEX017663,0.9976303317535545,1.3967722464038325e-06,0.9976359338061466
A3,GEX017938,1.0,1.4504425554831084e-06,1.0
A3,GEX018071,1.0,1.4504425554831084e-06,1.0
A3,GEX018457,1.0,1.4504425554831084e-06,1.0
A3,GEX018612,1.0,1.4504425554831084e-06,1.0
A3,GEX018917,1.0,1.4504425554831084e-06,1.0
A3,GEX019632,1.0,1.4504425554831084e-06,1.0
A3,GEX019699,1.0,1.4504425554831084e-06,1.0
A3,GEX019704,1.0,1.4504425554831084e-06,1.0
A3,GEX020062,1.0,1.4504425554831084e-06,1.0
A3,GEX020207,0.9976303317535545,1.3944753148116994e-06,0.9976359338061466
A3,GEX020294,1.0,1.4504425554831084e-06,1.0
A3,GEX020549,1.0,1.4504425554831084e-06,1.0
A3,GEX020590,1.0,1.4504425554831084e-06,1.0
A3,GEX021070,0.9976303317535545,1.2853416563679375e-06,0.9976359338061466
A3,GEX021220,1.0,1.4504425554831084e-06,1.0
A3,GEX021615,1.0,1.4504425554831084e-06,1.0
A3,GEX022009,1.0,1.4504425554831084e-06,1.0
A3,GEX022633,1.0,1.4504425554831084e-06,1.0
A3,GEX023143,1.0,1.4504425554831084e-06,1.0
A3,GEX023376,1.0,1.4504425554831084e-06,1.0
A3,GEX023404,1.0,1.4504425554831084e-06,1.0
A3,GEX023522,1.0,1.4504425554831084e-06,1.0
A3,GEX023579,1.0,1.4504425554831084e-06,1.0
A3,GEX024020,1.0,1.4504425554831084e-06,1.0
A3,GEX024641,1.0,1.4504425554831084e-06,1.0
A3,GEX025206,1.0,1.4504425554831084e-06,1.0
A3,GEX025709,1.0,1.4504425554831084e-06,1.0
A3,GEX026310,1.0,1.4504425554831084e-06,1.0
A3,GEX026319,1.0,1.4504425554831084e-06,1.0
A3,GEX026375,1.0,1.4504425554831084e-06,1.0
A3,GEX026601,1.0,1.4504425554831084e-06,1.0
A3,GEX026606,1.0,1.4504425554831084e-06,1.0
A3,GEX026975,1.0,1.4504425554831084e-06,1.0
A3,GEX027400,1.0,1.4504425554831084e-06,1.0
A3,GEX027465,1.0,1.4504425554831084e-06,1.0
A3,GEX027594,1.0,1.4504425554831084e-06,1.0
A3,GEX028176,1.0,1.4504425554831084e-06,1.0
A3,GEX028279,0.9976303317535545,4.3142861345712626e-07,0.9976359338061466
A3,GEX028425,1.0,1.4504425554831084e-06,1.0
A3,GEX028534,1.0,1.4504425554831084e-06,1.0
A3,GEX028700,1.0,1.4504425554831084e-06,1.0
A3,GEX028844,1.0,1.4504425554831084e-06,1.0
A3,GEX029236,1.0,1.4504425554831084e-06,1.0
A3,GEX029637,1.0,1.4504425554831084e-06,1.0
A3,GEX029731,1.0,1.4504425554831084e-06,1.0
A3,GEX030179,1.0,1.4504425554831084e-06,1.0
A3,GEX030514,1.0,1.4504425554831084e-06,1.0
A3,GEX030774,1.0,1.4504425554831084e-06,1.0
A3,GEX030973,1.0,1.4504425554831084e-06,1.0
A3,GEX031291,1.0,1.4504425554831084e-06,1.0
A3,GEX031445,1.0,1.4504425554831084e-06,1.0
A3,GEX031471,1.0,1.4504425554831084e-06,1.0
A3,GEX031617,1.0,1.4504425554831084e-06,1.0
A3,GEX031914,1.0,1.4504425554831084e-06,1.0
A3,GEX031916,1.0,1.4504425554831084e-06,1.0
A3,GEX032476,1.0,1.4504425554831084e-06,1.0
A3,GEX032701,1.0,1.4504425554831084e-06,1.0
A3,GEX032863,1.0,1.4504425554831084e-06,1.0
A3,GEX032959,1.0,1.4504425554831084e-06,1.0
A3,GEX033171,1.0,1.4504425554831084e-06,1.0
A3,GEX033893,1.0,1.4504425554831084e-06,1.0
A3,GEX034477,0.9976303317535545,4.3142861345712626e-07,0.9976359338061466
A3,GEX034572,1.0,1.4504425554831084e-06,1.0
A3,GEX034584,1.0,1.4504425554831084e-06,1.0
A3,GEX034867,1.0,1.4504425554831084e-06,1.0
A3,GEX035048,1.0,1.4504425554831084e-06,1.0
A3,GEX035186,1.0,1.4504425554831084e-06,1.0
A3,GEX036135,1.0,1.4504425554831084e-06,1.0
A3,GEX036226,1.0,1.4504425554831084e-06,1.0
A3,GEX038519,1.0,1.4504425554831084e-06,1.0
A3,GEX038799,1.0,1.4504425554831084e-06,1.0
A3,GEX038854,1.0,1.4504425554831084e-06,1.0
A3,GEX039104,1.0,1.4504425554831084e-06,1.0
A3,GEX039108,1.0,1.4504425554831084e-06,1.0
A3,GEX039375,1.0,1.4504425554831084e-06,1.0
A3,GEX039669,1.0,1.4504425554831084e-06,1.0
A3,GEX039763,1.0,1.4504425554831084e-06,1.0
A3,GEX039936,1.0,1.4504425554831084e-06,1.0
A3,GEX040257,1.0,1.4504425554831084e-06,1.0
A3,GEX040377,1.0,1.4504425554831084e-06,1.0
A3,GEX040778,1.0,1.4504425554831084e-06,1.0
A3,GEX041453,1.0,1.4504425554831084e-06,1.0
A3,GEX041634,0.9905213270142181,1.1460901032230775e-06,0.9906103286384976
A3,GEX041739,1.0,1.4504425554831084e-06,1.0
A3,GEX043272,1.0,1.4504425554831084e-06,1.0
A3,GEX043655,1.0,1.4504425554831084e-06,1.0
A3,GEX043857,0.9976303317535545,4.3142861345712626e-07,0.9976359338061466
A3,GEX044220,1.0,1.4504425554831084e-06,1.0
A3,GEX044748,1.0,1.4504425554831084e-06,1.0
A3,GEX044776,1.0,1.4504425554831084e-06,1.0
A3,GEX045692,1.0,1.4504425554831084e-06,1.0
A3,GEX045896,0.9952606635071091,1.2022390053495102e-06,0.9952830188679245
A3,GEX046112,0.9976303317535545,4.3142861345712626e-07,0.9976359338061466
A3,GEX046283,1.0,1.4504425554831084e-06,1.0
A3,GEX046633,1.0,1.4504425554831084e-06,1.0
A3,GEX046823,1.0,1.4504425554831084e-06,1.0
A3,GEX046954,1.0,1.4504425554831084e-06,1.0
A3,GEX047028,1.0,1.4504425554831084e-06,1.0
A3,GEX047048,0.9976303317535545,4.3142861345712626e-07,0.9976359338061466
A3,GEX047404,1.0,1.4504425554831084e-06,1.0
A3,GEX047767,1.0,1.4504425554831084e-06,1.0
A3,GEX047909,1.0,1.4504425554831084e-06,1.0
A3,GEX048620,1.0,1.4504425554831084e-06,1.0
A3,GEX048858,1.0,1.4504425554831084e-06,1.0
A3,GEX048935,1.0,1.4504425554831084e-06,1.0
A3,GEX049483,0.9976303317535545,4.3142861345712626e-07,0.9976359338061466
A3,GEX049484,0.9976303317535545,4.3142861345712626e-07,0.9976359338061466
A3,GEX049485,1.0,1.4504425554831084e-06,1.0
A3,GEX050207,1.0,1.4504425554831084e-06,1.0
A3,GEX050220,1.0,1.4504425554831084e-06,1.0
A3,GEX050862,1.0,1.4504425554831084e-06,1.0
A3,GEX050931,1.0,1.4504425554831084e-06,1.0
A3,GEX051506,1.0,1.4504425554831084e-06,1.0
A3,GEX052704,1.0,1.4504425554831084e-06,1.0
A3,GEX053120,1.0,1.4504425554831084e-06,1.0
A3,GEX053194,1.0,1.4504425554831084e-06,1.0
A3,GEX053618,1.0,1.4504425554831084e-06,1.0
A3,GEX053722,1.0,1.4504425554831084e-06,1.0
A3,GEX054609,1.0,1.4504425554831084e-06,1.0
A3,GEX055010,1.0,1.4504425554831084e-06,1.0
A3,GEX055089,1.0,1.4504425554831084e-06,1.0
A3,GEX055334,1.0,1.4504425554831084e-06,1.0
A3,GEX055866,1.0,1.4504425554831084e-06,1.0
A3,GEX056019,1.0,1.4504425554831084e-06,1.0
A3,GEX056260,1.0,1.4504425554831084e-06,1.0
A3,GEX056757,1.0,1.4504425554831084e-06,1.0
A3,GEX057156,0.9976303317535545,4.3142861345712626e-07,0.9976359338061466
A3,GEX057453,1.0,1.4504425554831084e-06,1.0
A3,GEX057921,1.0,1.4504425554831084e-06,1.0
A3,GEX058061,1.0,1.4504425554831084e-06,1.0
A3,GEX058314,1.0,1.4504425554831084e-06,1.0
A3,GEX058423,1.0,1.4504425554831084e-06,1.0
A3,GEX058764,1.0,1.4504425554831084e-06,1.0
A3,GEX058975,1.0,1.4504425554831084e-06,1.0
A3,GEX059503,1.0,1.4504425554831084e-06,1.0
A3,GEX059707,1.0,1.4504425554831084e-06,1.0
A3,GEX059848,1.0,1.4504425554831084e-06,1.0
A3,GEX060099,1.0,1.4504425554831084e-06,1.0
A3,GEX060604,1.0,1.4504425554831084e-06,1.0
A3,GEX060768,1.0,1.4504425554831084e-06,1.0
A3,GEX061190,1.0,1.4504425554831084e-06,1.0
A3,GEX062065,1.0,1.4504425554831084e-06,1.0
A3,GEX062076,1.0,1.4504425554831084e-06,1.0
A3,GEX062853,1.0,1.4504425554831084e-06,1.0
A3,GEX063040,1.0,1.4504425554831084e-06,1.0
A3,GEX063076,1.0,1.4504425554831084e-06,1.0
A3,GEX063180,1.0,1.4504425554831084e-06,1.0
A3,GEX063435,1.0,1.4504425554831084e-06,1.0
A3,GEX063626,1.0,1.4504425554831084e-06,1.0
A3,GEX063795,1.0,1.4504425554831084e-06,1.0
A3,GEX063902,1.0,1.4504425554831084e-06,1.0
A3,GEX064171,0.9976303317535545,1.3674684553700838e-06,0.9976359338061466
A3,GEX064188,1.0,1.4504425554831084e-06,1.0
A3,GEX064334,0.9976303317535545,4.3142861345712626e-07,0.9976359338061466
A3,GEX064422,1.0,1.4504425554831084e-06,1.0
A3,GEX064436,1.0,1.4504425554831084e-06,1.0
A3,GEX064447,1.0,1.4504425554831084e-06,1.0
A3,GEX064760,1.0,1.4504425554831084e-06,1.0
A3,GEX064843,1.0,1.4504425554831084e-06,1.0
A3,GEX065290,1.0,1.4504425554831084e-06,1.0
A3,GEX065426,1.0,1.4504425554831084e-06,1.0
A3,GEX065774,1.0,1.4504425554831084e-06,1.0
A3,GEX066588,1.0,1.4504425554831084e-06,1.0
A3,GEX066790,1.0,1.4504425554831084e-06,1.0
A3,GEX066985,1.0,1.4504425554831084e-06,1.0
A3,GEX067004,1.0,1.4504425554831084e-06,1.0
A3,GEX067148,1.0,1.4504425554831084e-06,1.0
A3,GEX067179,1.0,1.4504425554831084e-06,1.0
A3,GEX067516,1.0,1.4504425554831084e-06,1.0
