GS_ID_A,GS_ID_B,overlap,szymkiewicz_simpson,jaccard,npmi,size_a,size_b,union,composite
GEX044888,GEX093626,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX044888,GEX109864,6,1.0,0.5,0.925021,6,12,12,0.90000004
GEX044888,GEX055308,6,1.0,0.85714287,0.98332524,6,7,7,0.9714286
GEX044888,GEX086477,6,1.0,0.6666667,0.9561401,6,9,9,0.93333334
GEX044888,GEX066701,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX044888,GEX098360,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX044888,GEX098502,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX044888,GEX073850,6,1.0,0.5,0.925021,6,12,12,0.90000004
GEX044888,GEX091747,6,1.0,0.5,0.925021,6,12,12,0.90000004
GEX044888,GEX101743,6,1.0,0.5,0.925021,6,12,12,0.90000004
GEX044888,GEX118398,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX044888,GEX106689,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX044888,GEX122211,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX044888,GEX118554,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX044888,GEX092596,6,1.0,0.75,0.9688809,6,8,8,0.95000005
GEX044888,GEX122121,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX050226,GEX084831,6,1.0,1.0,1.0,6,6,6,1.0
GEX056705,GEX070403,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX056705,GEX110926,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX056705,GEX119631,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX056705,GEX118398,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX056705,GEX106689,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX056705,GEX122211,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX056705,GEX118554,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX059028,GEX121181,6,1.0,0.85714287,0.98332524,6,7,7,0.9714286
GEX059028,GEX070403,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX059028,GEX091640,6,1.0,0.6666667,0.9561401,6,9,9,0.93333334
GEX059028,GEX103713,6,1.0,0.85714287,0.98332524,6,7,7,0.9714286
GEX059028,GEX110926,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX059028,GEX112623,6,1.0,0.5,0.925021,6,12,12,0.90000004
GEX059028,GEX114416,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX059028,GEX066938,6,1.0,0.5,0.925021,6,12,12,0.90000004
GEX059028,GEX112685,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX059028,GEX119631,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX059028,GEX099362,6,1.0,0.6666667,0.9561401,6,9,9,0.93333334
GEX059028,GEX122138,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX059028,GEX067114,6,1.0,0.75,0.9688809,6,8,8,0.95000005
GEX059028,GEX107724,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX059028,GEX115131,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX059028,GEX121734,6,1.0,0.85714287,0.98332524,6,7,7,0.9714286
GEX059028,GEX113038,6,1.0,0.85714287,0.98332524,6,7,7,0.9714286
GEX059028,GEX066701,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX059028,GEX091747,6,1.0,0.5,0.925021,6,12,12,0.90000004
GEX059028,GEX108874,6,1.0,0.85714287,0.98332524,6,7,7,0.9714286
GEX059028,GEX118398,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX059028,GEX106689,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX059028,GEX122211,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX059028,GEX118554,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX059028,GEX123309,6,1.0,0.85714287,0.98332524,6,7,7,0.9714286
GEX059028,GEX092596,6,1.0,0.75,0.9688809,6,8,8,0.95000005
GEX059028,GEX099228,6,1.0,0.75,0.9688809,6,8,8,0.95000005
GEX059028,GEX071513,6,1.0,0.75,0.9688809,6,8,8,0.95000005
GEX059028,GEX122121,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX059028,GEX112560,6,1.0,0.85714287,0.98332524,6,7,7,0.9714286
GEX065394,GEX070403,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX065394,GEX088794,6,1.0,0.75,0.9688809,6,8,8,0.95000005
GEX065394,GEX071222,6,1.0,0.85714287,0.98332524,6,7,7,0.9714286
GEX065394,GEX091640,6,1.0,0.6666667,0.9561401,6,9,9,0.93333334
GEX065394,GEX079080,6,1.0,0.85714287,0.98332524,6,7,7,0.9714286
GEX065394,GEX090015,6,1.0,0.85714287,0.98332524,6,7,7,0.9714286
GEX065394,GEX066646,6,1.0,0.75,0.9688809,6,8,8,0.95000005
GEX065394,GEX110926,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX065394,GEX112623,6,1.0,0.5,0.925021,6,12,12,0.90000004
GEX065394,GEX087011,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX065394,GEX114416,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX065394,GEX066938,6,1.0,0.5,0.925021,6,12,12,0.90000004
GEX065394,GEX078795,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX065394,GEX112685,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX065394,GEX078561,6,1.0,0.5,0.925021,6,12,12,0.90000004
GEX065394,GEX080414,6,1.0,0.75,0.9688809,6,8,8,0.95000005
GEX065394,GEX119631,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX065394,GEX096449,6,1.0,0.75,0.9688809,6,8,8,0.95000005
GEX065394,GEX099362,6,1.0,0.6666667,0.9561401,6,9,9,0.93333334
GEX065394,GEX083388,6,1.0,0.85714287,0.98332524,6,7,7,0.9714286
GEX065394,GEX092300,6,1.0,1.0,1.0,6,6,6,1.0
GEX065394,GEX122138,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX065394,GEX067114,6,1.0,0.75,0.9688809,6,8,8,0.95000005
GEX065394,GEX107724,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX065394,GEX093626,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX065394,GEX117058,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX065394,GEX106448,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX065394,GEX078223,6,1.0,1.0,1.0,6,6,6,1.0
GEX065394,GEX086477,6,1.0,0.6666667,0.9561401,6,9,9,0.93333334
GEX065394,GEX066701,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX065394,GEX098502,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX065394,GEX091747,6,1.0,0.5,0.925021,6,12,12,0.90000004
GEX065394,GEX090246,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX065394,GEX083907,6,1.0,1.0,1.0,6,6,6,1.0
GEX065394,GEX101743,6,1.0,0.5,0.925021,6,12,12,0.90000004
GEX065394,GEX118398,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX065394,GEX106689,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX065394,GEX122211,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX065394,GEX118554,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX065394,GEX123309,6,1.0,0.85714287,0.98332524,6,7,7,0.9714286
GEX065394,GEX092596,6,1.0,0.75,0.9688809,6,8,8,0.95000005
GEX065394,GEX093996,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX065394,GEX099228,6,1.0,0.75,0.9688809,6,8,8,0.95000005
GEX065394,GEX071513,6,1.0,0.75,0.9688809,6,8,8,0.95000005
GEX065394,GEX122121,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX066004,GEX070403,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX066004,GEX103713,6,1.0,0.85714287,0.98332524,6,7,7,0.9714286
GEX066004,GEX110926,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX066004,GEX119631,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX066004,GEX121734,6,1.0,0.85714287,0.98332524,6,7,7,0.9714286
GEX066004,GEX098502,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX066004,GEX073850,6,1.0,0.5,0.925021,6,12,12,0.90000004
GEX066004,GEX108874,6,1.0,0.85714287,0.98332524,6,7,7,0.9714286
GEX066004,GEX118398,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX066004,GEX106689,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX066004,GEX122211,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX066004,GEX118554,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX066776,GEX070403,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX066776,GEX110926,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX066776,GEX078561,6,1.0,0.5,0.925021,6,12,12,0.90000004
GEX066776,GEX119631,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX066776,GEX118398,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX066776,GEX106689,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX066776,GEX122211,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX066776,GEX118554,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX071776,GEX110926,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX071776,GEX119631,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX071776,GEX099517,6,1.0,1.0,1.0,6,6,6,1.0
GEX071776,GEX101489,6,1.0,0.75,0.9688809,6,8,8,0.95000005
GEX071776,GEX109864,6,1.0,0.5,0.925021,6,12,12,0.90000004
GEX071776,GEX091747,6,1.0,0.5,0.925021,6,12,12,0.90000004
GEX071776,GEX090246,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX071776,GEX101743,6,1.0,0.5,0.925021,6,12,12,0.90000004
GEX071776,GEX118398,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX071776,GEX106689,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX071776,GEX122211,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX071776,GEX118554,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX071776,GEX077466,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX078223,GEX088794,6,1.0,0.75,0.9688809,6,8,8,0.95000005
GEX078223,GEX091640,6,1.0,0.6666667,0.9561401,6,9,9,0.93333334
GEX078223,GEX079080,6,1.0,0.85714287,0.98332524,6,7,7,0.9714286
GEX078223,GEX090015,6,1.0,0.85714287,0.98332524,6,7,7,0.9714286
GEX078223,GEX110926,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX078223,GEX112623,6,1.0,0.5,0.925021,6,12,12,0.90000004
GEX078223,GEX087011,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX078223,GEX114416,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX078223,GEX078795,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX078223,GEX112685,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX078223,GEX078561,6,1.0,0.5,0.925021,6,12,12,0.90000004
GEX078223,GEX080414,6,1.0,0.75,0.9688809,6,8,8,0.95000005
GEX078223,GEX119631,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX078223,GEX096449,6,1.0,0.75,0.9688809,6,8,8,0.95000005
GEX078223,GEX099362,6,1.0,0.6666667,0.9561401,6,9,9,0.93333334
GEX078223,GEX083388,6,1.0,0.85714287,0.98332524,6,7,7,0.9714286
GEX078223,GEX092300,6,1.0,1.0,1.0,6,6,6,1.0
GEX078223,GEX122138,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX078223,GEX107724,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX078223,GEX093626,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX078223,GEX117058,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX078223,GEX106448,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX078223,GEX086477,6,1.0,0.6666667,0.9561401,6,9,9,0.93333334
GEX078223,GEX098502,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX078223,GEX091747,6,1.0,0.5,0.925021,6,12,12,0.90000004
GEX078223,GEX090246,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX078223,GEX083907,6,1.0,1.0,1.0,6,6,6,1.0
GEX078223,GEX101743,6,1.0,0.5,0.925021,6,12,12,0.90000004
GEX078223,GEX118398,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX078223,GEX106689,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX078223,GEX122211,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX078223,GEX118554,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX078223,GEX123309,6,1.0,0.85714287,0.98332524,6,7,7,0.9714286
GEX078223,GEX092596,6,1.0,0.75,0.9688809,6,8,8,0.95000005
GEX078223,GEX093996,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX078223,GEX099228,6,1.0,0.75,0.9688809,6,8,8,0.95000005
GEX078223,GEX122121,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX083907,GEX088794,6,1.0,0.75,0.9688809,6,8,8,0.95000005
GEX083907,GEX091640,6,1.0,0.6666667,0.9561401,6,9,9,0.93333334
GEX083907,GEX090015,6,1.0,0.85714287,0.98332524,6,7,7,0.9714286
GEX083907,GEX110926,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX083907,GEX112623,6,1.0,0.5,0.925021,6,12,12,0.90000004
GEX083907,GEX087011,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX083907,GEX114416,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX083907,GEX112685,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX083907,GEX119631,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX083907,GEX096449,6,1.0,0.75,0.9688809,6,8,8,0.95000005
GEX083907,GEX099362,6,1.0,0.6666667,0.9561401,6,9,9,0.93333334
GEX083907,GEX092300,6,1.0,1.0,1.0,6,6,6,1.0
GEX083907,GEX122138,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX083907,GEX107724,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX083907,GEX093626,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX083907,GEX117058,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX083907,GEX106448,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX083907,GEX086477,6,1.0,0.6666667,0.9561401,6,9,9,0.93333334
GEX083907,GEX098502,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX083907,GEX091747,6,1.0,0.5,0.925021,6,12,12,0.90000004
GEX083907,GEX090246,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX083907,GEX101743,6,1.0,0.5,0.925021,6,12,12,0.90000004
GEX083907,GEX118398,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX083907,GEX106689,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX083907,GEX122211,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX083907,GEX118554,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX083907,GEX123309,6,1.0,0.85714287,0.98332524,6,7,7,0.9714286
GEX083907,GEX092596,6,1.0,0.75,0.9688809,6,8,8,0.95000005
GEX083907,GEX093996,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX083907,GEX099228,6,1.0,0.75,0.9688809,6,8,8,0.95000005
GEX083907,GEX122121,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX092300,GEX110926,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX092300,GEX112623,6,1.0,0.5,0.925021,6,12,12,0.90000004
GEX092300,GEX114416,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX092300,GEX112685,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX092300,GEX119631,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX092300,GEX096449,6,1.0,0.75,0.9688809,6,8,8,0.95000005
GEX092300,GEX099362,6,1.0,0.6666667,0.9561401,6,9,9,0.93333334
GEX092300,GEX122138,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX092300,GEX107724,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX092300,GEX093626,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX092300,GEX117058,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX092300,GEX106448,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX092300,GEX098502,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX092300,GEX101743,6,1.0,0.5,0.925021,6,12,12,0.90000004
GEX092300,GEX118398,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX092300,GEX106689,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX092300,GEX122211,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX092300,GEX118554,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX092300,GEX123309,6,1.0,0.85714287,0.98332524,6,7,7,0.9714286
GEX092300,GEX092596,6,1.0,0.75,0.9688809,6,8,8,0.95000005
GEX092300,GEX093996,6,1.0,0.6,0.94474304,6,10,10,0.92
GEX092300,GEX099228,6,1.0,0.75,0.9688809,6,8,8,0.95000005
GEX092300,GEX122121,6,1.0,0.54545456,0.93443316,6,11,11,0.90909094
GEX099517,GEX110926,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX099517,GEX119631,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX099517,GEX101489,6,1.0,0.75,0.9688809,6,8,8,0.95000005
GEX099517,GEX109864,6,1.0,0.5,0.925021,6,12,12,0.90000004
GEX099517,GEX101743,6,1.0,0.5,0.925021,6,12,12,0.90000004
GEX099517,GEX118398,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX099517,GEX106689,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX099517,GEX122211,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX099517,GEX118554,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX104469,GEX110926,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX104469,GEX119631,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX104469,GEX118398,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX104469,GEX106689,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX104469,GEX122211,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX104469,GEX118554,5,1.0,0.8333333,0.98065937,6,5,6,0.9666667
GEX004112,GEX015859,7,1.0,1.0,1.0,7,7,7,1.0
GEX012849,GEX031977,7,1.0,1.0,1.0,7,7,7,1.0
GEX015259,GEX045679,7,1.0,0.7,0.9607636,7,10,10,0.94
GEX015259,GEX056014,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX015259,GEX070403,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX015259,GEX071222,7,1.0,1.0,1.0,7,7,7,1.0
GEX015259,GEX091640,7,1.0,0.7777778,0.9723539,7,9,9,0.95555556
GEX015259,GEX079080,7,1.0,1.0,1.0,7,7,7,1.0
GEX015259,GEX066646,7,1.0,0.875,0.98531073,7,8,8,0.975
GEX015259,GEX024765,7,1.0,0.875,0.98531073,7,8,8,0.975
GEX015259,GEX107095,7,1.0,0.5,0.9237495,7,14,14,0.90000004
GEX015259,GEX054287,7,1.0,1.0,1.0,7,7,7,1.0
GEX015259,GEX110926,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX015259,GEX112623,7,1.0,0.5833333,0.940707,7,12,12,0.9166667
GEX015259,GEX044888,6,1.0,0.85714287,0.98332524,7,6,7,0.9714286
GEX015259,GEX036407,7,1.0,0.7777778,0.9723539,7,9,9,0.95555556
GEX015259,GEX017626,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX015259,GEX114416,7,1.0,0.7,0.9607636,7,10,10,0.94
GEX015259,GEX015482,7,1.0,0.53846157,0.9319019,7,13,13,0.9076923
GEX015259,GEX066938,7,1.0,0.5833333,0.940707,7,12,12,0.9166667
GEX015259,GEX065394,6,1.0,0.85714287,0.98332524,7,6,7,0.9714286
GEX015259,GEX112685,7,1.0,0.6363636,0.9502788,7,11,11,0.92727274
GEX015259,GEX119631,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX015259,GEX096449,7,1.0,0.875,0.98531073,7,8,8,0.975
GEX015259,GEX099362,7,1.0,0.7777778,0.9723539,7,9,9,0.95555556
GEX015259,GEX092300,6,1.0,0.85714287,0.98332524,7,6,7,0.9714286
GEX015259,GEX122808,7,1.0,0.53846157,0.9319019,7,13,13,0.9076923
GEX015259,GEX083684,7,1.0,0.53846157,0.9319019,7,13,13,0.9076923
GEX015259,GEX046260,7,1.0,1.0,1.0,7,7,7,1.0
GEX015259,GEX122138,7,1.0,0.7,0.9607636,7,10,10,0.94
GEX015259,GEX120762,7,1.0,0.5,0.9237495,7,14,14,0.90000004
GEX015259,GEX039983,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX015259,GEX067114,7,1.0,0.875,0.98531073,7,8,8,0.975
GEX015259,GEX093626,7,1.0,0.7,0.9607636,7,10,10,0.94
GEX015259,GEX036444,7,1.0,0.7777778,0.9723539,7,9,9,0.95555556
GEX015259,GEX027403,7,1.0,0.5,0.9237495,7,14,14,0.90000004
GEX015259,GEX055308,7,1.0,1.0,1.0,7,7,7,1.0
GEX015259,GEX078223,6,1.0,0.85714287,0.98332524,7,6,7,0.9714286
GEX015259,GEX086477,7,1.0,0.7777778,0.9723539,7,9,9,0.95555556
GEX015259,GEX066701,7,1.0,0.6363636,0.9502788,7,11,11,0.92727274
GEX015259,GEX098502,7,1.0,0.6363636,0.9502788,7,11,11,0.92727274
GEX015259,GEX045997,7,1.0,0.53846157,0.9319019,7,13,13,0.9076923
GEX015259,GEX091747,7,1.0,0.5833333,0.940707,7,12,12,0.9166667
GEX015259,GEX083907,6,1.0,0.85714287,0.98332524,7,6,7,0.9714286
GEX015259,GEX101743,7,1.0,0.5833333,0.940707,7,12,12,0.9166667
GEX015259,GEX118398,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX015259,GEX106689,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX015259,GEX122211,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX015259,GEX118554,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX015259,GEX032838,7,1.0,0.6363636,0.9502788,7,11,11,0.92727274
GEX015259,GEX092596,7,1.0,0.875,0.98531073,7,8,8,0.975
GEX015259,GEX122121,7,1.0,0.6363636,0.9502788,7,11,11,0.92727274
GEX015259,GEX026108,7,1.0,0.7,0.9607636,7,10,10,0.94
GEX028736,GEX111244,7,1.0,1.0,1.0,7,7,7,1.0
GEX031407,GEX056014,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX031407,GEX070403,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX031407,GEX110926,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX031407,GEX119631,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX031407,GEX039983,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX031407,GEX118398,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX031407,GEX106689,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX031407,GEX122211,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX031407,GEX118554,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX031946,GEX039983,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX031946,GEX122211,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX031946,GEX118554,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX031946,GEX056014,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX031946,GEX070403,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX031946,GEX110926,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX031946,GEX119631,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX031946,GEX118398,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX031946,GEX106689,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX046260,GEX056014,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX046260,GEX070403,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX046260,GEX071222,7,1.0,1.0,1.0,7,7,7,1.0
GEX046260,GEX091640,7,1.0,0.7777778,0.9723539,7,9,9,0.95555556
GEX046260,GEX079080,7,1.0,1.0,1.0,7,7,7,1.0
GEX046260,GEX066646,7,1.0,0.875,0.98531073,7,8,8,0.975
GEX046260,GEX107095,7,1.0,0.5,0.9237495,7,14,14,0.90000004
GEX046260,GEX054287,7,1.0,1.0,1.0,7,7,7,1.0
GEX046260,GEX110926,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX046260,GEX112623,7,1.0,0.5833333,0.940707,7,12,12,0.9166667
GEX046260,GEX114416,7,1.0,0.7,0.9607636,7,10,10,0.94
GEX046260,GEX066938,7,1.0,0.5833333,0.940707,7,12,12,0.9166667
GEX046260,GEX065394,6,1.0,0.85714287,0.98332524,7,6,7,0.9714286
GEX046260,GEX112685,7,1.0,0.6363636,0.9502788,7,11,11,0.92727274
GEX046260,GEX119631,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
GEX046260,GEX096449,7,1.0,0.875,0.98531073,7,8,8,0.975
GEX046260,GEX099362,7,1.0,0.7777778,0.9723539,7,9,9,0.95555556
GEX046260,GEX092300,6,1.0,0.85714287,0.98332524,7,6,7,0.9714286
GEX046260,GEX122808,7,1.0,0.53846157,0.9319019,7,13,13,0.9076923
GEX046260,GEX083684,7,1.0,0.53846157,0.9319019,7,13,13,0.9076923
GEX046260,GEX122138,7,1.0,0.7,0.9607636,7,10,10,0.94
GEX046260,GEX120762,7,1.0,0.5,0.9237495,7,14,14,0.90000004
GEX046260,GEX067114,7,1.0,0.875,0.98531073,7,8,8,0.975
GEX046260,GEX093626,7,1.0,0.7,0.9607636,7,10,10,0.94
GEX046260,GEX055308,7,1.0,1.0,1.0,7,7,7,1.0
GEX046260,GEX078223,6,1.0,0.85714287,0.98332524,7,6,7,0.9714286
GEX046260,GEX086477,7,1.0,0.7777778,0.9723539,7,9,9,0.95555556
GEX046260,GEX066701,7,1.0,0.6363636,0.9502788,7,11,11,0.92727274
GEX046260,GEX098502,7,1.0,0.6363636,0.9502788,7,11,11,0.92727274
GEX046260,GEX091747,7,1.0,0.5833333,0.940707,7,12,12,0.9166667
GEX046260,GEX083907,6,1.0,0.85714287,0.98332524,7,6,7,0.9714286
GEX046260,GEX101743,7,1.0,0.5833333,0.940707,7,12,12,0.9166667
GEX046260,GEX118398,5,1.0,0.71428573,0.9643071,7,5,7,0.94285715
